Created from child animation PRMS output files
ptet 258
########################################
1990 05 13 0 0 0    0.08   0.06   0.06   0.07   0.07   0.07   0.08   0.14   0.15   0.15   0.14   0.15   0.15   0.08   0.15   0.16   0.16   0.15   0.16   0.08   0.08   0.09   0.15   0.15   0.15   0.08   0.08   0.08   0.07   0.16   0.15   0.08   0.07   0.08   0.15   0.08   0.07   0.08   0.08   0.16   0.15   0.18   0.08   0.17   0.15   0.08   0.08   0.16   0.16   0.15   0.17   0.16   0.16   0.08   0.08   0.08   0.08   0.08   0.08   0.15   0.08   0.15   0.08   0.15   0.15   0.16   0.09   0.09   0.08   0.06   0.08   0.09   0.08   0.08   0.11   0.09   0.11   0.08   0.15   0.07   0.12   0.07   0.12   0.15   0.10   0.07   0.07   0.08   0.12   0.08   0.06   0.06   0.12   0.12   0.09   0.09   0.09   0.11   0.11   0.07   0.10   0.09   0.06   0.09   0.08   0.06   0.08   0.08   0.06   0.06   0.06   0.06   0.06   0.06   0.06   0.06   0.06   0.06   0.06   0.06   0.06   0.06   0.06   0.09   0.06   0.06   0.06   0.06   0.06   0.06   0.06   0.08   0.06   0.13   0.06   0.06   0.06   0.14   0.14   0.06   0.14   0.15   0.12   0.08   0.07   0.16   0.16   0.14   0.15   0.16   0.12   0.11   0.08   0.06   0.16   0.16   0.16   0.17   0.16   0.15   0.16   0.15   0.15   0.16   0.13   0.17   0.09   0.13   0.16   0.17   0.12   0.06   0.13   0.12   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.18   0.19   0.17   0.17   0.16   0.18   0.16   0.18   0.17   0.17   0.18   0.17   0.17   0.19   0.19   0.17   0.15   0.15   0.15   0.19   0.15   0.15   0.15   0.20   0.20   0.16   0.16   0.15   0.16   0.16   0.16   0.16   0.15   0.15   0.16   0.16   0.16   0.17   0.15   0.17   0.16   0.16   0.16   0.16   0.17   0.16   0.16   0.16   0.16   0.16   0.17   0.17   0.17   0.17   0.17   0.16   0.17   0.17   0.16   0.16   0.16   0.16   0.16   0.16   0.15   0.14   0.15   0.15   0.15   0.15   0.14   0.17   0.16   0.14
1990 05 14 0 0 0    0.15   0.16   0.14   0.17   0.11   0.14   0.10   0.15   0.13   0.13   0.12   0.12   0.14   0.10   0.11   0.11   0.14   0.12   0.12   0.13   0.14   0.14   0.16   0.15   0.17   0.15   0.14   0.15   0.13   0.17   0.14   0.14   0.14   0.14   0.14   0.15   0.13   0.14   0.13   0.16   0.15   0.13   0.16   0.14   0.13   0.17   0.14   0.15   0.16   0.15   0.15   0.16   0.17   0.18   0.18   0.18   0.18   0.18   0.17   0.18   0.18   0.17   0.20   0.18   0.19   0.17   0.19   0.19   0.20   0.15   0.14   0.19   0.19   0.19   0.11   0.14   0.11   0.19   0.20   0.13   0.09   0.18   0.06   0.20   0.15   0.16   0.16   0.16   0.10   0.15   0.13   0.12   0.08   0.06   0.16   0.13   0.14   0.06   0.06   0.13   0.10   0.10   0.07   0.06   0.10   0.16   0.10   0.08   0.11   0.13   0.17   0.06   0.11   0.17   0.17   0.06   0.17   0.06   0.17   0.17   0.06   0.18   0.06   0.17   0.06   0.19   0.18   0.12   0.14   0.19   0.13   0.10   0.18   0.18   0.20   0.19   0.18   0.13   0.18   0.17   0.14   0.15   0.14   0.16   0.17   0.13   0.12   0.17   0.18   0.19   0.11   0.09   0.16   0.14   0.13   0.12   0.16   0.20   0.17   0.18   0.14   0.06   0.06   0.13   0.06   0.17   0.13   0.10   0.17   0.19   0.06   0.13   0.06   0.12   0.17   0.16   0.15   0.17   0.17   0.16   0.18   0.18   0.17   0.17   0.18   0.14   0.16   0.17   0.15   0.17   0.15   0.06   0.17   0.18   0.10   0.17   0.18   0.09   0.09   0.17   0.15   0.13   0.16   0.06   0.17   0.16   0.17   0.06   0.08   0.19   0.18   0.16   0.19   0.18   0.19   0.11   0.17   0.17   0.19   0.09   0.15   0.08   0.14   0.05   0.12   0.13   0.11   0.12   0.12   0.09   0.10   0.11   0.10   0.10   0.05   0.10   0.09   0.14   0.11   0.12   0.05   0.13   0.12   0.14   0.15   0.16   0.15   0.17   0.16   0.15   0.16   0.16   0.16   0.16   0.15   0.16   0.16   0.15
1990 05 15 0 0 0    0.19   0.17   0.16   0.19   0.17   0.18   0.17   0.20   0.20   0.19   0.19   0.19   0.20   0.19   0.19   0.20   0.20   0.20   0.20   0.21   0.21   0.21   0.21   0.21   0.21   0.22   0.21   0.22   0.21   0.22   0.21   0.20   0.21   0.21   0.21   0.22   0.21   0.21   0.21   0.22   0.22   0.20   0.22   0.21   0.20   0.22   0.21   0.21   0.22   0.22   0.21   0.22   0.22   0.23   0.23   0.23   0.23   0.23   0.22   0.23   0.23   0.22   0.24   0.23   0.23   0.22   0.22   0.22   0.23   0.20   0.19   0.22   0.22   0.22   0.18   0.18   0.17   0.22   0.21   0.20   0.18   0.21   0.17   0.22   0.18   0.19   0.19   0.19   0.17   0.20   0.19   0.18   0.17   0.17   0.20   0.18   0.20   0.20   0.20   0.19   0.20   0.20   0.18   0.20   0.20   0.20   0.20   0.20   0.20   0.20   0.21   0.19   0.20   0.20   0.20   0.19   0.20   0.19   0.20   0.21   0.19   0.20   0.19   0.21   0.18   0.23   0.22   0.21   0.20   0.23   0.21   0.21   0.22   0.21   0.23   0.23   0.23   0.20   0.21   0.22   0.20   0.21   0.22   0.22   0.23   0.20   0.20   0.21   0.22   0.22   0.22   0.21   0.22   0.21   0.20   0.20   0.21   0.23   0.21   0.21   0.23   0.21   0.22   0.20   0.21   0.21   0.21   0.21   0.21   0.22   0.20   0.20   0.20   0.22   0.21   0.21   0.21   0.22   0.22   0.21   0.22   0.22   0.21   0.21   0.22   0.23   0.21   0.21   0.20   0.22   0.20   0.22   0.21   0.22   0.22   0.21   0.22   0.23   0.23   0.22   0.19   0.19   0.21   0.22   0.22   0.21   0.21   0.22   0.23   0.23   0.23   0.21   0.23   0.23   0.23   0.19   0.21   0.21   0.23   0.19   0.21   0.19   0.19   0.19   0.19   0.19   0.19   0.19   0.20   0.18   0.19   0.19   0.18   0.18   0.18   0.19   0.19   0.19   0.19   0.19   0.19   0.19   0.19   0.19   0.19   0.19   0.19   0.19   0.19   0.18   0.19   0.20   0.20   0.20   0.18   0.18   0.18   0.18
1990 05 16 0 0 0    0.20   0.19   0.18   0.20   0.19   0.19   0.19   0.21   0.21   0.21   0.20   0.21   0.21   0.21   0.21   0.22   0.22   0.22   0.22   0.22   0.22   0.23   0.23   0.23   0.23   0.23   0.23   0.23   0.22   0.24   0.23   0.22   0.22   0.23   0.23   0.23   0.22   0.23   0.23   0.24   0.23   0.23   0.24   0.23   0.23   0.24   0.23   0.24   0.24   0.24   0.23   0.24   0.24   0.24   0.25   0.25   0.25   0.25   0.24   0.25   0.25   0.24   0.25   0.25   0.25   0.24   0.23   0.24   0.25   0.21   0.21   0.23   0.22   0.21   0.20   0.19   0.19   0.22   0.23   0.20   0.20   0.21   0.20   0.23   0.20   0.21   0.21   0.21   0.19   0.21   0.21   0.20   0.20   0.20   0.22   0.20   0.22   0.21   0.22   0.21   0.22   0.22   0.20   0.22   0.22   0.21   0.22   0.22   0.22   0.22   0.22   0.21   0.21   0.21   0.21   0.21   0.21   0.21   0.20   0.22   0.21   0.20   0.21   0.22   0.20   0.22   0.22   0.22   0.21   0.23   0.22   0.22   0.22   0.23   0.23   0.23   0.23   0.22   0.23   0.23   0.22   0.23   0.23   0.23   0.23   0.23   0.22   0.23   0.24   0.24   0.23   0.22   0.23   0.22   0.22   0.22   0.24   0.25   0.24   0.23   0.24   0.23   0.23   0.22   0.22   0.23   0.22   0.23   0.23   0.24   0.22   0.22   0.22   0.23   0.23   0.23   0.22   0.23   0.23   0.23   0.23   0.23   0.23   0.23   0.23   0.25   0.22   0.22   0.21   0.23   0.22   0.24   0.22   0.22   0.24   0.22   0.23   0.25   0.25   0.23   0.20   0.20   0.22   0.24   0.22   0.22   0.22   0.24   0.25   0.23   0.23   0.22   0.23   0.23   0.23   0.20   0.22   0.22   0.23   0.20   0.22   0.21   0.20   0.21   0.20   0.20   0.20   0.20   0.21   0.20   0.20   0.20   0.20   0.20   0.21   0.21   0.21   0.21   0.21   0.21   0.21   0.21   0.21   0.21   0.21   0.21   0.21   0.21   0.21   0.20   0.21   0.21   0.21   0.21   0.20   0.19   0.19   0.20
1990 05 17 0 0 0    0.22   0.21   0.20   0.22   0.22   0.22   0.22   0.23   0.23   0.23   0.22   0.23   0.23   0.22   0.23   0.23   0.24   0.23   0.23   0.24   0.24   0.24   0.24   0.24   0.24   0.24   0.25   0.24   0.24   0.25   0.25   0.23   0.24   0.25   0.24   0.24   0.24   0.25   0.24   0.25   0.24   0.25   0.24   0.24   0.23   0.24   0.24   0.24   0.24   0.24   0.24   0.23   0.23   0.23   0.23   0.23   0.23   0.23   0.22   0.23   0.23   0.23   0.21   0.23   0.23   0.23   0.23   0.22   0.21   0.17   0.18   0.22   0.23   0.23   0.19   0.19   0.19   0.23   0.23   0.21   0.20   0.22   0.20   0.23   0.20   0.21   0.21   0.21   0.20   0.22   0.20   0.20   0.21   0.21   0.22   0.20   0.22   0.22   0.22   0.22   0.23   0.23   0.21   0.22   0.23   0.20   0.23   0.22   0.22   0.22   0.21   0.22   0.22   0.20   0.20   0.22   0.20   0.22   0.18   0.18   0.22   0.19   0.21   0.21   0.18   0.18   0.19   0.19   0.16   0.17   0.19   0.21   0.18   0.23   0.17   0.17   0.18   0.21   0.23   0.20   0.21   0.23   0.22   0.20   0.20   0.23   0.23   0.23   0.23   0.24   0.22   0.24   0.20   0.19   0.23   0.23   0.23   0.24   0.23   0.23   0.25   0.24   0.24   0.23   0.23   0.24   0.24   0.24   0.23   0.24   0.23   0.23   0.23   0.24   0.24   0.23   0.23   0.23   0.23   0.23   0.23   0.23   0.24   0.24   0.24   0.25   0.23   0.23   0.22   0.24   0.23   0.25   0.23   0.23   0.25   0.24   0.23   0.25   0.25   0.23   0.20   0.20   0.22   0.24   0.22   0.22   0.22   0.25   0.25   0.23   0.23   0.22   0.23   0.23   0.23   0.20   0.22   0.22   0.23   0.20   0.22   0.21   0.20   0.21   0.21   0.21   0.21   0.21   0.22   0.21   0.21   0.21   0.21   0.21   0.21   0.21   0.21   0.22   0.21   0.21   0.21   0.21   0.21   0.21   0.21   0.21   0.21   0.21   0.21   0.20   0.21   0.21   0.21   0.21   0.20   0.20   0.20   0.20
1990 05 18 0 0 0    0.08   0.05   0.05   0.07   0.05   0.05   0.05   0.08   0.15   0.08   0.05   0.07   0.16   0.08   0.08   0.16   0.16   0.14   0.16   0.15   0.15   0.15   0.16   0.15   0.16   0.16   0.15   0.16   0.14   0.17   0.16   0.14   0.15   0.16   0.16   0.16   0.15   0.16   0.15   0.17   0.16   0.16   0.16   0.16   0.15   0.17   0.15   0.16   0.17   0.16   0.16   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.16   0.17   0.17   0.17   0.18   0.17   0.17   0.17   0.16   0.17   0.18   0.14   0.14   0.17   0.16   0.16   0.15   0.13   0.15   0.16   0.16   0.12   0.15   0.14   0.15   0.16   0.13   0.11   0.11   0.12   0.15   0.13   0.15   0.14   0.15   0.15   0.13   0.14   0.14   0.15   0.15   0.12   0.15   0.15   0.12   0.15   0.15   0.15   0.15   0.15   0.14   0.13   0.15   0.15   0.16   0.14   0.15   0.15   0.14   0.15   0.14   0.14   0.15   0.15   0.15   0.16   0.12   0.15   0.16   0.15   0.12   0.15   0.15   0.15   0.15   0.16   0.15   0.16   0.16   0.17   0.17   0.17   0.17   0.18   0.18   0.16   0.17   0.18   0.18   0.17   0.17   0.18   0.17   0.18   0.17   0.15   0.18   0.18   0.18   0.18   0.18   0.17   0.18   0.18   0.18   0.18   0.17   0.18   0.19   0.19   0.18   0.19   0.18   0.18   0.18   0.19   0.19   0.19   0.19   0.19   0.19   0.19   0.17   0.17   0.19   0.19   0.20   0.20   0.19   0.19   0.18   0.20   0.18   0.21   0.19   0.19   0.20   0.19   0.19   0.21   0.21   0.19   0.17   0.17   0.18   0.20   0.18   0.18   0.18   0.21   0.22   0.19   0.19   0.19   0.19   0.19   0.19   0.18   0.18   0.18   0.19   0.18   0.19   0.18   0.18   0.18   0.18   0.18   0.18   0.18   0.19   0.18   0.19   0.18   0.19   0.19   0.19   0.19   0.19   0.20   0.19   0.19   0.19   0.20   0.19   0.19   0.19   0.19   0.19   0.19   0.19   0.18   0.19   0.19   0.19   0.19   0.18   0.17   0.17   0.18
1990 05 19 0 0 0    0.08   0.06   0.05   0.14   0.07   0.08   0.08   0.15   0.15   0.15   0.14   0.15   0.15   0.14   0.15   0.16   0.16   0.16   0.16   0.17   0.17   0.17   0.17   0.17   0.18   0.18   0.18   0.18   0.17   0.19   0.18   0.17   0.17   0.18   0.18   0.18   0.17   0.18   0.18   0.19   0.19   0.17   0.19   0.18   0.17   0.19   0.18   0.18   0.19   0.19   0.18   0.19   0.19   0.20   0.20   0.20   0.20   0.20   0.19   0.20   0.20   0.20   0.21   0.20   0.20   0.19   0.18   0.19   0.20   0.16   0.16   0.18   0.18   0.18   0.13   0.14   0.13   0.18   0.18   0.15   0.13   0.17   0.13   0.18   0.15   0.15   0.15   0.15   0.13   0.16   0.15   0.15   0.14   0.14   0.16   0.15   0.16   0.16   0.16   0.15   0.16   0.16   0.13   0.16   0.16   0.17   0.16   0.16   0.15   0.15   0.17   0.14   0.15   0.16   0.17   0.14   0.17   0.14   0.16   0.17   0.13   0.16   0.13   0.16   0.11   0.18   0.17   0.15   0.15   0.18   0.16   0.15   0.17   0.18   0.19   0.18   0.18   0.15   0.18   0.17   0.16   0.17   0.16   0.17   0.17   0.16   0.16   0.18   0.18   0.19   0.16   0.15   0.17   0.16   0.15   0.15   0.18   0.20   0.18   0.18   0.17   0.14   0.15   0.16   0.14   0.18   0.16   0.15   0.17   0.19   0.14   0.15   0.13   0.16   0.17   0.17   0.17   0.18   0.18   0.17   0.18   0.18   0.18   0.17   0.18   0.18   0.17   0.17   0.16   0.18   0.16   0.16   0.17   0.18   0.17   0.17   0.18   0.17   0.17   0.18   0.17   0.16   0.18   0.16   0.18   0.18   0.18   0.17   0.18   0.20   0.19   0.18   0.20   0.19   0.20   0.16   0.18   0.18   0.20   0.15   0.19   0.16   0.17   0.16   0.17   0.17   0.17   0.17   0.18   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.18   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.17   0.16   0.17   0.17   0.17   0.17   0.16   0.16   0.16   0.16
1990 05 20 0 0 0    0.15   0.07   0.07   0.15   0.08   0.14   0.15   0.16   0.16   0.16   0.16   0.17   0.17   0.16   0.17   0.17   0.18   0.18   0.18   0.19   0.19   0.19   0.20   0.20   0.20   0.20   0.20   0.20   0.19   0.21   0.20   0.19   0.20   0.20   0.20   0.21   0.20   0.20   0.20   0.22   0.21   0.20   0.21   0.21   0.20   0.22   0.20   0.21   0.22   0.21   0.21   0.22   0.22   0.22   0.23   0.23   0.22   0.22   0.22   0.22   0.23   0.22   0.23   0.22   0.23   0.22   0.22   0.23   0.23   0.19   0.19   0.22   0.21   0.21   0.16   0.17   0.15   0.21   0.22   0.18   0.17   0.21   0.18   0.22   0.19   0.19   0.19   0.19   0.15   0.20   0.19   0.19   0.17   0.18   0.21   0.19   0.20   0.17   0.18   0.19   0.19   0.19   0.17   0.18   0.19   0.20   0.19   0.19   0.20   0.20   0.21   0.18   0.19   0.20   0.21   0.18   0.21   0.18   0.21   0.22   0.17   0.21   0.18   0.21   0.17   0.23   0.23   0.21   0.20   0.24   0.21   0.20   0.23   0.22   0.24   0.24   0.23   0.21   0.22   0.23   0.21   0.21   0.22   0.22   0.23   0.21   0.21   0.22   0.23   0.23   0.21   0.19   0.23   0.22   0.21   0.21   0.22   0.24   0.22   0.22   0.22   0.21   0.21   0.21   0.20   0.22   0.19   0.20   0.21   0.22   0.19   0.18   0.19   0.21   0.20   0.20   0.20   0.20   0.20   0.20   0.21   0.21   0.20   0.20   0.20   0.23   0.20   0.19   0.18   0.20   0.19   0.22   0.19   0.20   0.22   0.19   0.20   0.23   0.22   0.21   0.18   0.18   0.19   0.21   0.20   0.19   0.19   0.22   0.23   0.22   0.21   0.20   0.21   0.21   0.21   0.18   0.19   0.20   0.21   0.18   0.20   0.19   0.18   0.19   0.19   0.19   0.19   0.19   0.20   0.19   0.19   0.19   0.19   0.19   0.20   0.20   0.20   0.20   0.20   0.19   0.19   0.20   0.19   0.19   0.20   0.20   0.19   0.20   0.20   0.19   0.20   0.20   0.20   0.20   0.19   0.19   0.19   0.19
1990 05 21 0 0 0    0.18   0.16   0.09   0.18   0.17   0.17   0.18   0.19   0.19   0.20   0.19   0.20   0.20   0.19   0.20   0.21   0.21   0.20   0.21   0.20   0.20   0.20   0.21   0.21   0.21   0.20   0.20   0.20   0.19   0.21   0.20   0.20   0.20   0.20   0.20   0.20   0.19   0.20   0.20   0.21   0.20   0.21   0.20   0.21   0.20   0.21   0.20   0.21   0.21   0.20   0.20   0.21   0.21   0.21   0.21   0.21   0.21   0.21   0.20   0.21   0.21   0.21   0.21   0.21   0.21   0.21   0.19   0.20   0.20   0.17   0.18   0.19   0.17   0.17   0.18   0.16   0.18   0.17   0.19   0.15   0.19   0.16   0.19   0.19   0.18   0.14   0.15   0.17   0.19   0.18   0.19   0.19   0.19   0.19   0.20   0.19   0.19   0.20   0.20   0.19   0.20   0.20   0.18   0.20   0.20   0.19   0.20   0.20   0.20   0.20   0.20   0.21   0.20   0.19   0.19   0.21   0.19   0.21   0.17   0.19   0.21   0.18   0.20   0.20   0.18   0.19   0.19   0.20   0.17   0.19   0.20   0.21   0.19   0.21   0.19   0.19   0.20   0.21   0.22   0.20   0.21   0.22   0.22   0.21   0.21   0.22   0.22   0.22   0.23   0.23   0.22   0.22   0.21   0.20   0.22   0.22   0.23   0.24   0.23   0.22   0.24   0.23   0.23   0.22   0.22   0.23   0.23   0.23   0.23   0.23   0.22   0.22   0.22   0.23   0.23   0.24   0.23   0.23   0.23   0.23   0.23   0.23   0.23   0.24   0.24   0.25   0.24   0.23   0.23   0.25   0.23   0.25   0.24   0.23   0.25   0.24   0.23   0.26   0.25   0.23   0.19   0.19   0.21   0.25   0.21   0.21   0.21   0.26   0.26   0.22   0.22   0.21   0.22   0.22   0.22   0.20   0.21   0.21   0.22   0.20   0.21   0.21   0.19   0.21   0.20   0.20   0.20   0.20   0.21   0.21   0.20   0.20   0.21   0.20   0.21   0.21   0.21   0.21   0.21   0.21   0.21   0.21   0.20   0.20   0.20   0.21   0.20   0.20   0.20   0.19   0.20   0.20   0.20   0.20   0.19   0.20   0.19   0.19
1990 05 22 0 0 0    0.16   0.10   0.09   0.15   0.14   0.14   0.15   0.17   0.18   0.17   0.17   0.17   0.18   0.15   0.17   0.17   0.17   0.17   0.17   0.18   0.18   0.18   0.18   0.18   0.18   0.19   0.19   0.19   0.17   0.20   0.17   0.17   0.17   0.19   0.17   0.19   0.18   0.19   0.17   0.18   0.17   0.15   0.17   0.15   0.15   0.17   0.16   0.16   0.15   0.17   0.13   0.15   0.15   0.16   0.15   0.15   0.15   0.15   0.13   0.15   0.14   0.15   0.12   0.14   0.14   0.14   0.08   0.10   0.13   0.06   0.09   0.12   0.06   0.06   0.14   0.10   0.15   0.06   0.12   0.06   0.14   0.06   0.13   0.10   0.06   0.06   0.06   0.07   0.16   0.06   0.10   0.09   0.13   0.13   0.07   0.09   0.06   0.08   0.08   0.06   0.06   0.06   0.06   0.08   0.06   0.06   0.06   0.07   0.07   0.07   0.15   0.07   0.06   0.06   0.06   0.07   0.06   0.08   0.06   0.07   0.09   0.09   0.07   0.16   0.06   0.07   0.10   0.08   0.06   0.08   0.09   0.10   0.08   0.18   0.08   0.09   0.09   0.19   0.17   0.14   0.19   0.20   0.19   0.14   0.15   0.21   0.21   0.17   0.19   0.17   0.17   0.20   0.15   0.13   0.20   0.21   0.20   0.17   0.20   0.17   0.21   0.21   0.21   0.21   0.20   0.20   0.22   0.22   0.20   0.18   0.21   0.21   0.21   0.22   0.20   0.21   0.21   0.21   0.21   0.21   0.20   0.20   0.19   0.20   0.21   0.23   0.21   0.20   0.20   0.22   0.20   0.24   0.21   0.21   0.23   0.21   0.20   0.24   0.24   0.21   0.17   0.18   0.19   0.24   0.19   0.18   0.19   0.24   0.25   0.20   0.20   0.18   0.20   0.20   0.20   0.19   0.18   0.18   0.20   0.19   0.19   0.20   0.17   0.21   0.18   0.18   0.19   0.19   0.20   0.20   0.19   0.19   0.20   0.19   0.20   0.21   0.20   0.20   0.20   0.20   0.21   0.21   0.20   0.20   0.20   0.20   0.20   0.19   0.20   0.18   0.20   0.20   0.20   0.20   0.18   0.17   0.18   0.18
1990 05 23 0 0 0    0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.05   0.06   0.06   0.06   0.06   0.06   0.06   0.06   0.06   0.06   0.06   0.06   0.06   0.06   0.05   0.09   0.06   0.05   0.05   0.06   0.06   0.07   0.05   0.06   0.05   0.08   0.06   0.05   0.06   0.06   0.05   0.07   0.05   0.06   0.06   0.06   0.05   0.06   0.06   0.07   0.07   0.07   0.07   0.07   0.06   0.06   0.07   0.06   0.07   0.06   0.06   0.06   0.05   0.06   0.07   0.05   0.05   0.06   0.05   0.05   0.05   0.05   0.06   0.05   0.06   0.06   0.05   0.05   0.05   0.07   0.05   0.06   0.06   0.06   0.06   0.06   0.05   0.05   0.05   0.05   0.06   0.05   0.06   0.06   0.06   0.06   0.06   0.06   0.06   0.06   0.06   0.05   0.06   0.06   0.06   0.06   0.08   0.06   0.06   0.05   0.05   0.06   0.05   0.06   0.06   0.06   0.06   0.06   0.06   0.10   0.06   0.06   0.07   0.06   0.06   0.08   0.06   0.06   0.08   0.12   0.09   0.09   0.08   0.12   0.13   0.09   0.12   0.14   0.09   0.08   0.09   0.14   0.14   0.13   0.14   0.14   0.07   0.06   0.09   0.06   0.13   0.13   0.15   0.15   0.14   0.13   0.10   0.08   0.08   0.13   0.06   0.15   0.07   0.08   0.13   0.15   0.06   0.06   0.06   0.08   0.15   0.15   0.14   0.14   0.14   0.15   0.13   0.13   0.15   0.15   0.16   0.13   0.15   0.15   0.13   0.16   0.14   0.12   0.15   0.15   0.12   0.15   0.15   0.14   0.13   0.14   0.13   0.13   0.13   0.12   0.14   0.14   0.14   0.13   0.15   0.16   0.16   0.14   0.16   0.16   0.16   0.13   0.14   0.14   0.16   0.13   0.14   0.14   0.13   0.14   0.14   0.14   0.14   0.14   0.15   0.14   0.14   0.14   0.14   0.14   0.14   0.15   0.15   0.15   0.15   0.15   0.15   0.15   0.15   0.15   0.15   0.16   0.15   0.16   0.15   0.14   0.16   0.15   0.15   0.15   0.14   0.14   0.14   0.14
1990 05 24 0 0 0    0.05   0.05   0.05   0.08   0.05   0.05   0.05   0.06   0.05   0.05   0.05   0.05   0.06   0.05   0.05   0.05   0.06   0.05   0.05   0.06   0.06   0.08   0.10   0.09   0.10   0.09   0.08   0.10   0.06   0.12   0.09   0.07   0.08   0.08   0.09   0.10   0.07   0.09   0.07   0.12   0.10   0.08   0.11   0.09   0.07   0.12   0.08   0.10   0.12   0.11   0.11   0.12   0.12   0.13   0.14   0.14   0.14   0.14   0.13   0.14   0.14   0.13   0.16   0.14   0.14   0.13   0.15   0.15   0.16   0.10   0.07   0.16   0.15   0.15   0.05   0.08   0.05   0.15   0.16   0.09   0.05   0.14   0.05   0.16   0.10   0.10   0.10   0.09   0.05   0.10   0.07   0.06   0.05   0.05   0.10   0.06   0.11   0.07   0.08   0.08   0.09   0.09   0.06   0.08   0.09   0.12   0.09   0.09   0.08   0.08   0.13   0.06   0.08   0.12   0.13   0.06   0.13   0.06   0.13   0.12   0.06   0.14   0.06   0.13   0.06   0.15   0.14   0.08   0.09   0.15   0.09   0.07   0.14   0.13   0.16   0.15   0.15   0.12   0.14   0.14   0.12   0.12   0.12   0.13   0.14   0.12   0.12   0.14   0.14   0.16   0.11   0.07   0.14   0.11   0.12   0.11   0.14   0.17   0.14   0.14   0.13   0.09   0.10   0.12   0.09   0.14   0.09   0.09   0.15   0.16   0.07   0.06   0.07   0.11   0.15   0.14   0.14   0.15   0.16   0.14   0.16   0.16   0.16   0.15   0.16   0.16   0.14   0.15   0.13   0.16   0.13   0.15   0.15   0.16   0.15   0.15   0.16   0.16   0.16   0.16   0.14   0.14   0.15   0.15   0.16   0.15   0.15   0.16   0.17   0.18   0.17   0.15   0.18   0.17   0.18   0.14   0.15   0.15   0.18   0.14   0.16   0.15   0.14   0.15   0.15   0.15   0.15   0.15   0.16   0.15   0.15   0.15   0.15   0.15   0.16   0.16   0.16   0.17   0.16   0.16   0.15   0.16   0.15   0.15   0.15   0.16   0.14   0.16   0.14   0.13   0.16   0.15   0.14   0.14   0.13   0.14   0.14   0.13
1990 05 25 0 0 0    0.13   0.12   0.11   0.14   0.12   0.13   0.13   0.14   0.14   0.15   0.14   0.15   0.15   0.14   0.15   0.16   0.16   0.16   0.16   0.17   0.17   0.17   0.17   0.17   0.18   0.18   0.17   0.18   0.17   0.18   0.18   0.17   0.17   0.17   0.18   0.18   0.17   0.18   0.17   0.19   0.18   0.18   0.19   0.18   0.17   0.19   0.17   0.18   0.19   0.18   0.18   0.19   0.19   0.20   0.20   0.20   0.20   0.20   0.19   0.20   0.21   0.20   0.22   0.20   0.21   0.20   0.20   0.21   0.21   0.17   0.16   0.20   0.19   0.19   0.14   0.15   0.13   0.19   0.20   0.16   0.13   0.19   0.13   0.20   0.15   0.17   0.16   0.16   0.13   0.17   0.15   0.15   0.13   0.13   0.17   0.15   0.17   0.16   0.16   0.16   0.17   0.16   0.13   0.16   0.16   0.16   0.16   0.16   0.15   0.16   0.17   0.13   0.14   0.16   0.17   0.13   0.16   0.13   0.16   0.17   0.12   0.16   0.13   0.17   0.12   0.18   0.17   0.16   0.15   0.19   0.17   0.16   0.18   0.18   0.19   0.19   0.19   0.16   0.18   0.18   0.16   0.17   0.18   0.18   0.19   0.17   0.16   0.18   0.19   0.19   0.18   0.16   0.19   0.17   0.17   0.16   0.18   0.20   0.18   0.18   0.19   0.18   0.18   0.17   0.17   0.18   0.16   0.17   0.19   0.18   0.16   0.15   0.16   0.18   0.18   0.18   0.18   0.19   0.19   0.18   0.20   0.20   0.18   0.18   0.19   0.21   0.18   0.18   0.17   0.19   0.17   0.21   0.18   0.19   0.21   0.18   0.19   0.21   0.21   0.20   0.18   0.18   0.19   0.21   0.19   0.19   0.19   0.21   0.22   0.21   0.21   0.19   0.21   0.21   0.21   0.18   0.19   0.19   0.21   0.18   0.20   0.19   0.18   0.18   0.18   0.18   0.18   0.18   0.19   0.18   0.18   0.18   0.18   0.18   0.18   0.19   0.18   0.19   0.18   0.18   0.19   0.19   0.19   0.19   0.19   0.19   0.18   0.19   0.18   0.17   0.19   0.18   0.18   0.18   0.17   0.17   0.17   0.17
